  Time  Potential_Energy  Kinetic_Energy  Total_Energy  Temperature  Moment of Cen
   1.8350000      -6.0159492      0.75245339      -5.2634959      0.50150698      3.05382940E-07
   1.8360001      -6.0166326      0.75255716      -5.2640753      0.50163561      2.19128154E-07
   1.8370001      -6.0171237      0.75257289      -5.2645507      0.50170475      3.16803039E-07
   1.8380001      -6.0174379      0.75252509      -5.2649126      0.50171524      3.79394805E-07
   1.8390001      -6.0176482      0.75239623      -5.2652521      0.50168341      1.90973367E-07
   1.8400000      -6.0176845      0.74979389      -5.2678905      0.50159746      2.14907601E-07
   1.8410001      -6.0175672      0.74950784      -5.2680593      0.49986258      2.49455411E-07
   1.8420001      -6.0172782      0.74914342      -5.2681346      0.49967191      1.36571401E-07
   1.8430001      -6.0168157      0.74869806      -5.2681174      0.49942896      3.31948229E-07
   1.8440001      -6.0161805      0.74817497      -5.2680054      0.49913204      3.79486238E-07
   1.8450000      -6.0153909      0.74757999      -5.2678108      0.49878332      1.25614662E-07
   1.8460001      -6.0144429      0.74690920      -5.2675338      0.49838665      2.70718658E-07
   1.8470001      -6.0133510      0.74617070      -5.2671804      0.49793947      3.47871122E-07
   1.8480000      -6.0121050      0.74536180      -5.2667432      0.49744713      4.65899632E-07
   1.8490001      -6.0107088      0.74448526      -5.2662234      0.49690786      3.68634375E-07
   1.8500001      -6.0091696      0.74906886      -5.2601008      0.49632350      2.55839353E-07
   1.8510001      -6.0075765      0.74808747      -5.2594891      0.49937925      2.72644201E-07
   1.8520001      -6.0058503      0.74704355      -5.2588067      0.49872497      2.21051337E-07
   1.8530000      -6.0039892      0.74593806      -5.2580509      0.49802902      1.82653224E-07
   1.8540001      -6.0020037      0.74477351      -5.2572303      0.49729204      3.74683481E-07
   1.8550001      -5.9998908      0.74354893      -5.2563419      0.49651566      2.17251824E-07
   1.8560001      -5.9976497      0.74227071      -5.2553787      0.49569929      4.12700956E-07
   1.8570001      -5.9952979      0.74093872      -5.2543592      0.49484715      1.22878120E-07
   1.8580000      -5.9928331      0.73955315      -5.2532802      0.49395916      1.33747776E-07
   1.8590001      -5.9902515      0.73811740      -5.2521343      0.49303544      4.25923048E-07
   1.8600001      -5.9875927      0.74851459      -5.2390780      0.49207827      6.70552254E-08
   1.8610001      -5.9848328      0.74698347      -5.2378492      0.49900973      5.55355712E-07
   1.8620001      -5.9820037      0.74543351      -5.2365704      0.49798897      3.10073091E-07
   1.8630000      -5.9791226      0.74383330      -5.2352896      0.49695566      2.00474616E-07
   1.8640001      -5.9761257      0.74218434      -5.2339416      0.49588886      1.67430969E-07
   1.8650001      -5.9730234      0.74048990      -5.2325335      0.49478957      3.06833698E-07
   1.8660001      -5.9698234      0.73875296      -5.2310705      0.49365994      2.86241971E-07
   1.8670001      -5.9665456      0.73698008      -5.2295656      0.49250206      1.93141119E-07
   1.8680000      -5.9631906      0.73516834      -5.2280221      0.49132004      1.11510083E-07
   1.8690001      -5.9597464      0.73331648      -5.2264299      0.49011222      4.63615322E-07
   1.8700001      -5.9562197      0.74808997      -5.2081299      0.48887765      3.27825546E-07
   1.8710001      -5.9525614      0.74613595      -5.2064257      0.49872664      3.58867482E-07
   1.8720001      -5.9488034      0.74413908      -5.2046642      0.49742398      2.40735631E-07
   1.8730001      -5.9449596      0.74210829      -5.2028513      0.49609271      3.70137172E-07
   1.8740001      -5.9410648      0.74005580      -5.2010088      0.49473885      3.68634375E-07
   1.8750001      -5.9371276      0.73796386      -5.1991639      0.49337050      2.19507811E-07
   1.8760000      -5.9331326      0.73587066      -5.1972618      0.49197590      3.57627869E-07
   1.8770001      -5.9291797      0.73375529      -5.1954246      0.49058044      2.92001943E-07
   1.8780001      -5.9251561      0.73160368      -5.1935525      0.48917019      5.96046448E-08
   1.8790001      -5.9210625      0.72942090      -5.1916418      0.48773578      2.25002594E-07
   1.8800001      -5.9169173      0.74775535      -5.1691618      0.48628059      1.76941484E-07
   1.8810000      -5.9126844      0.74549288      -5.1671915      0.49850357      1.99920052E-07
   1.8820001      -5.9083910      0.74319798      -5.1651931      0.49699524      4.11066850E-07
   1.8830001      -5.9040227      0.74086463      -5.1631579      0.49546531      2.88944250E-07
   1.8840001      -5.8995738      0.73849308      -5.1610808      0.49390975      2.08616257E-07
   1.8850001      -5.8950453      0.73608601      -5.1589594      0.49232873      2.16964182E-07
   1.8860000      -5.8904433      0.73364311      -5.1568003      0.49072400      3.91988351E-07
   1.8870001      -5.8858285      0.73118776      -5.1546407      0.48909542      2.98023224E-07
   1.8880001      -5.8811488      0.72869861      -5.1524501      0.48745850      4.27743799E-07
   1.8890001      -5.8764033      0.72617811      -5.1502252      0.48579907      5.26413942E-07
   1.8900001      -5.8715930      0.74740499      -5.1241879      0.48411873      2.40274005E-07
   1.8910000      -5.8666277      0.74477577      -5.1218519      0.49827000      3.22361416E-07
   1.8920001      -5.8615932      0.74211031      -5.1194830      0.49651718      4.46040332E-07
   1.8930001      -5.8564868      0.73940998      -5.1170769      0.49474022      3.11145385E-07
   1.8940001      -5.8513122      0.73667681      -5.1146355      0.49293998      7.05881064E-07
   1.8950001      -5.8460736      0.73391289      -5.1121607      0.49111786      5.13603936E-07
   1.8960001      -5.8407736      0.73112005      -5.1096535      0.48927525      2.99509622E-07
   1.8970001      -5.8354216      0.72830063      -5.1071210      0.48741338      3.83976072E-07
   1.8980001      -5.8300309      0.72546560      -5.1045651      0.48553374      3.38489315E-07
   1.8990000      -5.8246307      0.72262430      -5.1020064      0.48364374      6.49697483E-07
   1.9000001      -5.8192329      0.74708438      -5.0721483      0.48174953      2.47556670E-07
   1.9010001      -5.8136802      0.74414349      -5.0695367      0.49805626      1.23778335E-07
   1.9020001      -5.8080835      0.74118054      -5.0669031      0.49609566      3.99840104E-07
   1.9030001      -5.8024650      0.73820680      -5.0642581      0.49412036      4.27743799E-07
   1.9040000      -5.7968340      0.73521823      -5.0616159      0.49213788      1.93141119E-07
   1.9050001      -5.7912111      0.73223591      -5.0589752      0.49014547      3.51680029E-07
   1.9060001      -5.7856107      0.72924823      -5.0563626      0.48815727      2.75167594E-07
   1.9070001      -5.7800097      0.72625953      -5.0537500      0.48616549      3.32198994E-07
   1.9080001      -5.7744231      0.72327197      -5.0511513      0.48417303      1.52691470E-07
   1.9090000      -5.7688522      0.72029233      -5.0485601      0.48218131      5.81908921E-07
   1.9100001      -5.7633209      0.74697232      -5.0163488      0.48019490      2.08616257E-07
   1.9110001      -5.7577682      0.74398023      -5.0137877      0.49798155      7.77149467E-07
   1.9120001      -5.7522669      0.74099755      -5.0112696      0.49598682      4.25662307E-07
   1.9130001      -5.7468061      0.73803264      -5.0087733      0.49399838      6.14390601E-08
   1.9140000      -5.7413893      0.73508734      -5.0063019      0.49202177      2.77277735E-07
   1.9150001      -5.7360325      0.73216981      -5.0038629      0.49005821      2.23020166E-07
   1.9160001      -5.7307458      0.72928518      -5.0014606      0.48811319      3.86282238E-07
   1.9170001      -5.7255402      0.72644180      -4.9990983      0.48619011      1.64757253E-07
   1.9180001      -5.7204304      0.72364062      -4.9967899      0.48429453      7.28177554E-07
   1.9190001      -5.7154169      0.72088826      -4.9945288      0.48242709      6.95742244E-07
   1.9200001      -5.7105417      0.74726492      -4.9632769      0.48059216      2.29188629E-07
   1.9210001      -5.7056971      0.74458092      -4.9611163      0.49817660      3.69311380E-07
   1.9220001      -5.7009654      0.74195749      -4.9590077      0.49638727      4.16766596E-07
   1.9230001      -5.6963711      0.73939729      -4.9569740      0.49463832      2.59438110E-07
   1.9240001      -5.6919456      0.73692536      -4.9550200      0.49293151      4.47580732E-07
   1.9250001      -5.6877003      0.73452866      -4.9531717      0.49128357      2.18056812E-07
   1.9260001      -5.6836085      0.73221105      -4.9513974      0.48968577      5.39382938E-07
   1.9270000      -5.6796827      0.72997802      -4.9497046      0.48814070      4.86874228E-07
   1.9280001      -5.6759310      0.72783476      -4.9480963      0.48665202      2.53866972E-07
   1.9290001      -5.6723619      0.72578675      -4.9465752      0.48522317      1.49197760E-07
   1.9300001      -5.6690273      0.74803001      -4.9209971      0.48385784      1.01338856E-07
   1.9310001      -5.6658340      0.74616563      -4.9196682      0.49868667      2.99602277E-07
   1.9320000      -5.6628523      0.74440193      -4.9184504      0.49744377      2.65830209E-07
   1.9330001      -5.6601238      0.74276406      -4.9173598      0.49626794      5.90243985E-07
   1.9340001      -5.6576290      0.74123901      -4.9163899      0.49517605      1.69244657E-07
   1.9350001      -5.6553497      0.73982573      -4.9155240      0.49415934      2.25002594E-07
   1.9360001      -5.6532893      0.73852921      -4.9147601      0.49321714      1.33280039E-07
   1.9370000      -5.6514635      0.73735225      -4.9141111      0.49235281      1.22878120E-07
   1.9380001      -5.6498775      0.73629910      -4.9135785      0.49156818      2.49788968E-07
   1.9390001      -5.6485314      0.73536956      -4.9131618      0.49086607      1.60490416E-07
   1.9400001      -5.6474347      0.74919492      -4.8982396      0.49024639      1.68587394E-06
   1.9410001      -5.6465964      0.74851447      -4.8980818      0.49946329      6.37971596E-07
   1.9420002      -5.6460109      0.74796093      -4.8980498      0.49900964      2.23020166E-07
   1.9430001      -5.6456528      0.74752414      -4.8981285      0.49864063      3.05382940E-07
   1.9440001      -5.6455083      0.74720299      -4.8983054      0.49834943      4.95113341E-07
   1.9450001      -5.6455827      0.74699610      -4.8985868      0.49813533      2.52881080E-07
   1.9460001      -5.6459231      0.74692124      -4.8990021      0.49799740      5.26413942E-07
   1.9470001      -5.6464677      0.74695462      -4.8995132      0.49794748      5.13603936E-07
   1.9480001      -5.6472225      0.74709779      -4.9001245      0.49796975      9.16148792E-07
   1.9490001      -5.6481729      0.74734473      -4.9008284      0.49806520      2.66560079E-07
   1.9500000      -5.6493611      0.75038958      -4.8989716      0.49822983      6.88040018E-07
   1.9510001      -5.6508093      0.75086939      -4.8999400      0.50025970      3.47551804E-07
   1.9520001      -5.6524172      0.75143689      -4.9009805      0.50057960      2.47556670E-07
   1.9530001      -5.6541796      0.75208282      -4.9020967      0.50095791      2.32763583E-07
   1.9540001      -5.6560664      0.75279927      -4.9032669      0.50138855      2.47556670E-07
   1.9550000      -5.6580696      0.75357950      -4.9044900      0.50186616      1.90827976E-07
   1.9560001      -5.6601739      0.75443119      -4.9057426      0.50238633      3.20980831E-07
   1.9570001      -5.6624126      0.75533152      -4.9070811      0.50295413      3.16803039E-07
   1.9580001      -5.6647320      0.75627750      -4.9084544      0.50355434      1.60490416E-07
   1.9590001      -5.6671872      0.75727677      -4.9099102      0.50418502      4.95113341E-07
   1.9600000      -5.6696820      0.75101328      -4.9186687      0.50485116      2.06476543E-07
   1.9610001      -5.6721811      0.75203764      -4.9201436      0.50067550      2.06476543E-07
   1.9620001      -5.6746793      0.75306743      -4.9216118      0.50135845      5.03121100E-07
   1.9630001      -5.6771650      0.75408727      -4.9230776      0.50204498      2.73142803E-07
   1.9640001      -5.6796150      0.75509399      -4.9245210      0.50272483      2.73142803E-07
   1.9650002      -5.6820922      0.75610620      -4.9259858      0.50339597      1.78813934E-07
   1.9660001      -5.6845369      0.75708288      -4.9274540      0.50407082      1.68587391E-07
